,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,language,question,answer_number
1621,1871,2121,2371,2371,2371,Thai,มอร์ริแซทและคาเอลได้รับคำขอให้นำผลไม้มา มอร์ริแซทซื้อแอปเปิ้ล 5 ผล และส้ม 8 ผล ส่วนคาเอลซื้อแอปเปิ้ลจำนวนสองเท่า และส้มจำนวนครึ่งหนึ่งของปริมาณที่มอร์ริแซทซื้อ ทั้งสองคนจะมีผลไม้รวมกันจำนวนเท่าใด,27
1622,1872,2122,2372,2372,2372,Thai,ซาดีนอน 8 ชั่วโมงในวันจันทร์ ในช่วงสองวันถัดมาเธอนอนน้อยกว่าเดิม 2 ชั่วโมงในแต่ละคืนเนื่องจากเธอต้องทำงานที่ได้รับมอบหมายให้เสร็จ หากในช่วงที่เหลือของสัปดาห์นั้น เธอนอนนานกว่าสองวันนั้น 1 ชั่วโมง ตลอดทั้งสัปดาห์เธอนอนทั้งหมดกี่ชั่วโมง,48
1623,1873,2123,2373,2373,2373,Thai,โรซีสามารถวิ่ง 10 ไมล์ต่อชั่วโมงเป็นเวลา 3 ชั่วโมง หลังจากนั้นเธอวิ่ง 5 ไมล์ต่อชั่วโมง โรซีจะสามารถวิ่งได้กี่ไมล์ใน 7 ชั่วโมง,50
1624,1874,2124,2374,2374,2374,Thai,เจนนีกำลังช่วยงานที่สำนักงานของแม่ เธอมีกองจดหมาย 60 ฉบับที่ต้องติดแสตมป์ และกองจดหมายกองหนึ่งที่ติดแสตมป์แล้ว เธอติดแสตมป์บนหนึ่งในสามของจดหมายที่ต้องติดแสตมป์ หากในตอนนี้มีจดหมาย 30 ฉบับในกองที่ติดแสตมป์แล้ว ตอนที่เจนนีเริ่มต้น มีจดหมายในกองนั้นกี่ฉบับ,10
1625,1875,2125,2375,2375,2375,Thai,จูเลียกำลังเตรียมอาหารสำหรับงานเลี้ยงมื้อค่ำที่บ้านของเธอ ซึ่งเธอตั้งใจจะทำสตู และพบว่าเธอไม่มีช้อนพลาสติก เธอจึงซื้อช้อนใหม่หนึ่งแพ็ก ต่อมาสามีของเธอยังซื้อช้อนแบบแพ็กละ 5 คันมาให้จูเลียหนึ่งแพ็ก ขณะที่จูเลียกำลังทำสตูอยู่นั้น เธอใช้ช้อนสามคันเพื่อชิมสตู จากนั้นเมื่อเธอไปจัดโต๊ะอาหาร เธอมีช้อนทั้งหมด 12 คัน มีช้อนกี่คันในแพ็กที่จูเลียซื้อมา,10
1626,1876,2126,2376,2376,2376,Thai,ดีแลนต้องใช้ไส้กรอกไก่และไส้กรอกปลาเพื่อการทำขนมปังไส้กรอกในงานปาร์ตี้ เขาซื้อไส้กรอกไก่จำนวน 38 ชิ้น และไส้กรอกปลาจำนวนมากกว่าไส้กรอกไก่ 6 ชิ้น ดีแลนซื้อไส้กรอกมาทั้งหมดกี่ชิ้น,82
1627,1877,2127,2377,2377,2377,Thai,หลังจากย้ายมาเรียนที่โรงเรียนใหม่ เอมีก็มีเพื่อนใหม่มากกว่าลิลลี 20 คน หากลิลลีมีเพื่อน 50 คน ลิลลีและเอมีมีเพื่อนรวมกันทั้งสิ้นกี่คน,120
1628,1878,2128,2378,2378,2378,Thai,แม่ของเวลล์ขายแตงโม พริกหวาน และส้มอยู่ที่ร้านค้าในท้องถิ่น แตงโมหนึ่งผลมีราคาเป็นสามเท่าของราคาพริกหวานแต่ละผล ส้มหนึ่งผลมีราคาถูกกว่าแตงโม $5 มีคนให้ดิลลันมาที่ร้านเพื่อซื้อแตงโม 4 ผล พริกหวาน 20 ผล และส้ม 10 ผล เขาจะต้องจ่ายเงินทั้งหมดเท่าใดหากพริกหวานมีราคาผลละ $15,880
1629,1879,2129,2379,2379,2379,Thai,โรงพยาบาลแห่งหนึ่งมีผู้มาเข้ารับการรักษา 500 คนต่อวัน โดยคนไข้แต่ละรายได้รับการตรวจรักษาเฉลี่ย 24 นาที แพทย์คิดค่ารักษาจากโรงพยาบาล $150 ต่อชั่วโมง และโรงพยาบาลคิดค่ารักษาจากคนไข้ $200 ต่อชั่วโมง โรงพยาบาลได้กำไรเท่าใดจากการที่คนไข้เหล่านี้มาพบแพทย์,10000
1630,1880,2130,2380,2380,2380,Thai,นิสซาจ้างแรงงานตามฤดูกาล 60 คนให้รับบทเป็นเอลฟ์แห่งหมู่บ้านซานตาคลอสในห้างสรรพสินค้าของเธอ หนึ่งในสามของเอลฟ์ลาออกหลังจากถูกเด็กๆ อาเจียนใส่ จากนั้นเอลฟ์อีก 10 ตนจากจำนวนที่เหลือลาออกหลังจากถูกเด็กๆ เตะหน้าแข้ง เอลฟ์ที่เหลือมีจำนวนเท่าใด,30
1631,1881,2131,2381,2381,2381,Thai,โจเซฟมีค่าใช้จ่าย $500 ในเดือนพฤษภาคม เขามีค่าใช้จ่ายน้อยลง $60 ในเดือนมิถุนายน โจเซฟมีค่าใช้จ่ายรวมทั้งสิ้นเท่าใดในช่วงสองเดือนที่กล่าวไป,940
1632,1882,2132,2382,2382,2382,Thai,แพมและเฟรดไปสวนสนุกที่จัดในช่วงเทศกาล แพมเล่นโรลเลอร์โคสเตอร์ 2 รอบ ส่วนเฟรดเล่นโรลเลอร์โคสเตอร์ 4 รอบ ต่อมาทั้งสองตัดสินใจเล่นรถลูจกันคนละ 2 รอบ หากในการเล่นเครื่องเล่นแต่ละรอบต้องซื้อตั๋ว 6 ใบ พวกเขาใช้ตั๋วเป็นจำนวนเท่าใดในวันนั้น,60
1633,1883,2133,2383,2383,2383,Thai,ในวันจันทร์วอลท์เดิน 4 ไมล์ ในวันอังคารเขาเดินเป็น 6 เท่าของระยะทางที่เขาเดินในวันจันทร์ ตั้งแต่วันจันทร์ถึงวันพุธเขาเดินเป็นระยะทางทั้งสิ้น 41 ไมล์ ในวันพุธเขาเดินเป็นระยะทางกี่ไมล์,13
1634,1884,2134,2384,2384,2384,Thai,ทอมล้างรถ 4 ครั้งต่อเดือน หากการล้างรถแต่ละครั้งมีค่าบริการ $15 เขาเสียค่าล้างรถเป็นจำนวนเท่าใดในหนึ่งปี,720
1635,1885,2135,2385,2385,2385,Thai,บ็อบบีซึ่งเป็นเพื่อนของไบรอันมีวิดีโอเกมน้อยกว่า 3 เท่าของจำนวนวิดีโอเกมที่ไบรอันมี 5 รายการ หากไบรอันมีวิดีโอเกม 20 รายการแต่ทำหายไป 5 รายการก่อนที่จะมีการเปรียบเทียบ บ็อบบีมีวิดีโอเกมทั้งหมดเท่าใด,40
1636,1886,2136,2386,2386,2386,Thai,ในโลกนี้มียูนิคอร์นเหลืออยู่ 27 ตัว โดยหนึ่งในสามของยูนิคอร์นเหล่านี้อยู่ในสก็อตติช ไฮแลนด์ส และสองในสามของยูนิคอร์นในสก็อตแลนด์มีเพศเมีย ยูนิคอร์นเพศเมียในสก็อตแลนด์มีจำนวนเท่าใด,6
1637,1887,2137,2387,2387,2387,Thai,โรรีสั่งแซนด์วิชแบบยาว 2 ชิ้น ราคาชิ้นละ $7.50 มันฝรั่งทอด 2 ถุง ราคาถุงละ $1.50 และคุกกี้ 2 ชิ้น ราคาชิ้นละ $1.00 ให้มาส่งที่บ้าน ขณะที่เธอชำระเงิน มีค่าส่งอีก 20% และเธอต้องการให้ทิปอีก $5.00 เธอจะต้องจ่ายเงินสำหรับคำสั่งซื้อสินค้าแบบส่งถึงที่เท่าใด,29
1638,1888,2138,2388,2388,2388,Thai,เมื่อวานมาร์กทำข้อสอบซึ่งมีคำถาม 75 ข้อ เขาทำข้อสอบด้วยอัตราความเร็วในการตอบคำถาม 5 ข้อต่อชั่วโมง วันนี้เขาทำข้อสอบอีกชุดที่มีคำถาม 100 ข้อ และเขาใช้อัตราความเร็วในการตอบคำถามเท่าเดิม หากมาร์กมีเวลา 8 ชั่วโมงสำหรับทำข้อสอบชุดแรก และมีเวลา 6 ชั่วโมงสำหรับทำข้อสอบชุดที่สอง มาร์กจะเหลือคำถามที่ยังทำไม่เสร็จกี่ข้อ,105
1639,1889,2139,2389,2389,2389,Thai,ในตู้ลูกอมหยอดเหรียญ มีหมากฝรั่งสีชมพูจำนวนมากกว่าสี่เท่าของหมากฝรั่งสีน้ำเงินอยู่ 22 อัน หากมีหมากฝรั่งสีน้ำเงิน 12 อัน จะมีหมากฝรั่งสีชมพูในตู้กี่อัน,70
1640,1890,2140,2390,2390,2390,Thai,ในบรรดารถยนต์ให้เช่าที่มีให้บริการ 20 คัน รถ 12 คันเป็นเกียร์ออโต้ รถ 4 คันเป็นเกียร์ธรรมดา และที่เหลือเป็นเกียร์กึ่งออโต้ รถยนต์เกียร์กึ่งออโต้คิดเป็นอัตราร้อยละเท่าใด,20
1641,1891,2141,2391,2391,2391,Thai,ในรังมีผึ้ง 700 ตัว ผึ้งงานมีจำนวนเป็นสองเท่าของลูกผึ้ง และลูกผึ้งมีจำนวนเป็นสองเท่าของนางพญาผึ้ง ในรังมีผึ้งงานกี่ตัว,400
1642,1892,2142,2392,2392,2392,Thai,จอร์แดนเล่นวิดีโอเกม 2 ชั่วโมงทุกวัน และเขายังทำงานพาร์ทไทม์โดยได้ค่าแรง $10 ต่อชั่วโมง จอร์แดนจะหาเงินได้เท่าใดในหนึ่งสัปดาห์หากนำเวลาที่เล่นวิดีโอเกมไปทำงานพาร์ทไทม์,140
1643,1893,2143,2393,2393,2393,Thai,จอห์นซื้อนม 2 ดอลลาร์ ไข่ 3 ดอลลาร์ หลอดไฟ 3 ดอลลาร์ ถ้วย 3 ดอลลาร์ และกับดักแมลงสาบ 4 ดอลลาร์ หากมีภาษี 10% สำหรับสินค้าทั้งหมดที่ไม่ใช่อาหาร สินค้าทั้งหมดมีราคารวมกันเท่าใด,16
1644,1894,2144,2394,2394,2394,Thai,คิมได้เริ่มทำกิจการทำความสะอาดบ้านและกำลังคำนวณกำไรที่ตนจะได้จากลูกค้า เขามีลูกค้าอยู่แล้ว 3 คน แต่ก็กำลังพูดคุยกับผู้ที่มีโอกาสเป็นลูกค้าอีก 5 คน เขาเชื่อมั่นมากพอที่จะนับรวม 5 คนนี้ในการคำนวณกำไร บ้านของลูกค้าแต่ละคนจะต้องใช้น้ำยาฟอกขาว 2 ขวด และผ้าเช็ดทำความสะอาดหนึ่งแพ็ก น้ำยาฟอกขาวมีราคาขวดละ $2 และผ้ามีราคาแพ็กละ $5 ค่าใช้จ่ายของเขามีเพียงเท่านี้ เขาคำนวณว่าในแต่ละสัปดาห์จะมีรายได้ทั้งหมด $92 โดยกำไรที่ได้มาจากส่วนต่างระหว่างรายได้ทั้งหมดกับค่าใช้จ่ายทั้งหมด ดังนั้น เขาจะได้กำไรกี่ดอลลาร์ในแต่ละสัปดาห์,20
1645,1895,2145,2395,2395,2395,Thai,จอห์นมีสวนสับปะรดเนื้อที่ 10 เฮกตาร์ ในพื้นที่ทุกหนึ่งเฮกตาร์มีสับปะรด 100 ต้น จอห์นสามารถเก็บสับปะรดได้ทุก 3 เดือน ภายในหนึ่งปีจอห์นสามารถเก็บสับปะรดได้เท่าใด,4000
1646,1896,2146,2396,2396,2396,Thai,จอห์นนีกำลังเก็บของเล่นที่พื้นในห้องของตนเอง ก่อนหน้านี้เขาได้เทชุดเลโก้แบบกล่องที่มี 500 ชิ้นลงบนพื้น และอีกชุดหนึ่งที่มีจำนวนชิ้นเป็น 3 เท่าของชุดเลโก้แบบ 500 ชิ้น และอีกชุดหนึ่งที่มีจำนวนชิ้นเป็น 1/4 จอห์นนีเก็บเลโก้ทั้งหมดบนพื้นได้กี่ชิ้น,2125
1647,1897,2147,2397,2397,2397,Thai,เดบรากำลังตรวจดูรังผึ้งเพื่อดูว่ามีผึ้งเข้าและออกจากรังเป็นจำนวนเท่าใดในหนึ่งวัน เธอเห็นผึ้ง 30 ตัวออกจากรังในช่วง 6 ชั่วโมงแรก จากนั้นเธอเห็น 1/2 ของผึ้งทั้งหมดที่ออกไปกลับมาในช่วง 6 ชั่วโมงถัดมา เธอเห็นผึ้งจำนวนเป็นสองเท่าของผึ้งที่เธอเห็นว่าออกไปตอนแรกบินออกจากรังไปในช่วง 6 ชั่วโมงถัดมา ต่อมาผึ้งทุกตัวที่ออกไปก่อนหน้านี้และยังไม่กลับรังก็กลับมาในช่วง 6 ชั่วโมงถัดมา เดบราเห็นผึ้งกลับมาที่รังกี่ตัวในช่วง 6 ชั่วโมงสุดท้ายของวัน,75
1648,1898,2148,2398,2398,2398,Thai,บริตทานีและแม่ไปเยี่ยมชมพิพิธภัณฑ์ ค่าเข้าสำหรับผู้ใหญ่คือ $12 และสำหรับเด็กคือ $10 แม่ของบริตทานีจ่ายเงินค่าตั๋วสำหรับเด็ก 1 คนและค่าตั๋วสำหรับผู้ใหญ่ 1 คนให้กับแคชเชียร์ หากแม่ได้รับเงินทอน $8 เธอได้ให้เงินแคชเชียร์ไปกี่ดอลลาร์,30
1649,1899,2149,2399,2399,2399,Thai,ชาร์ลีมีเพื่อนบน Facebook มากกว่าโดโรธีสามเท่า เจมส์มีเพื่อนบน Facebook มากกว่าโดโรธีสี่เท่า หากชาร์ลีมีเพื่อนบน Facebook 12 คน เจมส์มีเพื่อนบน Facebook กี่คน,16
1650,1900,2150,2400,2400,2400,Thai,สตีฟและทิมตัดสินใจจะแข่งกันว่าจากใครจะเดินทางจากโรงเรียนไปถึงบ้านได้เร็วที่สุด บ้านของสตีฟอยู่ไกลกว่าบ้านของทิม เขาจึงได้รับสิทธิ์ให้ขี่จักรยาน สตีฟอยู่ห่างจากโรงเรียน 3 ไมล์และสามารถปั่นจักรยานด้วยความเร็ว 440 ฟุตต่อนาที ส่วนทิมอยู่ห่างจากโรงเรียน 2 ไมล์ หากทิมสามารถไถสเกตบอร์ดไปด้วยความเร็ว 264 ฟุตต่อนาที ผู้ชนะจะรออยู่ที่บ้านนานเท่าใด ก่อนที่ผู้แพ้จะมาถึงเส้นชัยในการแข่งขัน,4
1651,1901,2151,2401,2401,2401,Thai,ชอว์นดาเห็นว่าเด็กๆ แถวบ้านน่าจะต้องการใช้บริการสูบลมยางจักรยานอย่างแน่นอน เธอตัดสินใจว่าวิธีที่คิดค่าบริการที่ดีที่สุดคือคิดตามจำนวนยาง ค่าสูบลมยางแต่ละเส้นคือ 25 เซ็นต์ วันแรกมีคนขี่จักรยาน 5 คนมาสูบลมยางทั้งสองเส้น และมี 3 คนมาสูบลมยางทุกเส้นของรถสามล้อ ในตอนท้าย ลูกค้าคนหนึ่งมาพร้อมกับรถล้อเดี่ยว ชอว์นดาได้เงินกี่ดอลลาร์ในวันนั้น,5
1652,1902,2152,2402,2402,2402,Thai,คาร์ลซื้อคุกกี้สิบแพ็ก โดยแต่ละแพ็กมีคุกกี้หกชิ้นอยู่ข้างใน คุกกี้แต่ละชิ้นมีราคา $0.10 คาร์ลได้รับเงินทอนเท่าใดหากเขาจ่ายด้วยแบงก์ $10,4
1653,1903,2153,2403,2403,2403,Thai,เดฟซื้อเฟรนช์ฟรายแพ็กใหญ่มาหนึ่งแพ็กและกินไปสิบสี่ชิ้นก่อนที่นกนางนวลที่หิวโหยจะขโมยเฟรนช์ฟรายแพ็กนั้นไปจากมือของเขา เมื่อนกนางนวลบินลงมาที่พื้น ก็ขยุ้มกินเฟรนช์ฟรายครึ่งหนึ่งของปริมาณที่เดฟกิน จากนั้นนกพิราบสามตัวเข้ามารุมไล่นกนางนวลออกไปจากอาหาร และนกพิราบแต่ละตัวกินเฟรนช์ฟรายไปสามชิ้น ต่อมาแรคคูนก็ขโมยสองในสามของเฟรนช์ฟรายที่เหลือไป มดขนเฟรนช์ฟรายชิ้นสุดท้ายออกไป เหลืออยู่ห้าชิ้น มีเฟรนช์ฟรายอยู่ในแพ็กกี่ชิ้นในตอนที่เดฟซื้อมา,48
1654,1904,2154,2404,2404,2404,Thai,ในวันจันทร์ วันพุธ และวันศุกร์ ไคโมซึ่งเป็นนักศึกษาเข้าเรียนสามคาบต่อวัน โดยแต่ละคาบใช้เวลา 1 ชั่วโมง ส่วนในวันอังคารและวันพฤหัสบดี เขาเข้าเรียนสองคาบต่อวัน ซึ่งแต่ละคาบใช้เวลา 2 ชั่วโมง ในหนึ่งภาคการศึกษามีการเรียนการสอน 16 สัปดาห์ ไคโมใช้เวลากี่ชั่วโมงไปกับการเข้าเรียน,272
1655,1905,2155,2405,2405,2405,Thai,บิลอบขนมปังโรล 300 ชิ้น ครัวซองต์ช็อคโกแลต 120 ชิ้น และบาแก็ต 60 ชิ้นทุกวัน ขนมปังโรลแต่ละชิ้นยาว 4 นิ้ว ครัวซองต์แต่ละชิ้นยาว 6 นิ้ว และบาแก็ตแต่ละชิ้นยาวสองฟุต หากบิลนำสินค้าที่เป็นขนมอบทั้งหมดมาวางเรียงต่อกัน จะมีความยาวกี่ฟุต,280
1656,1906,2156,2406,2406,2406,Thai,ผู้ดูแลสัตว์ให้อาหารเอปทั้งหมดในสวนสัตว์ โดยทุก 2 เดือนเขาจะสั่งซื้อกล้วยทั้งหมดจากสวนในท้องถิ่น หากในแต่ละเดือน ลิงต้องการกล้วย 200 ลูก กอริลลาต้องการกล้วย 400 ลูก และบาบูนต้องการกล้วย 100 ลูก เขาต้องสั่งซื้อกล้วยกี่ลูกจึงจะเพียงพอสำหรับ 2 เดือน,1400
1657,1907,2157,2407,2407,2407,Thai,เบลกและเคลลีแข่งกันว่าใครจะวิ่งได้ไกลที่สุดภายใน 15 นาที พวกเขาตัดสินใจแข่งขันในสนามฟุตบอลที่มีความยาว 100 หลา เบลกวิ่งไปกลับ 15 ครั้ง เคลลีวิ่งไปกลับหนึ่งครั้ง แล้วจะตัดสินใจว่าเธอไม่ต้องการวิ่งข้างๆ เบลก เธอจึงเริ่มวิ่งไปยังเส้น 40 หลาแล้ววิ่งกลับ โดยทำเช่นนี้ 34 ครั้ง ผู้ชนะวิ่งได้ไกลกว่าผู้แพ้เพียงใด,80
1658,1908,2158,2408,2408,2408,Thai,ราฟาเอลออกไปซื้ออุปกรณ์การเรียน เขาซื้อปากกาด้ามละ $1.5 จำนวน 4 ด้าม สมุดบันทึกเล่มละ $4 จำนวน 2 เล่ม และกระดาษแบบทนอย่างดีปึกละ $20 จำนวนหนึ่งปึก ราฟาเอลจ่ายเงินค่าอุปกรณ์ทุกอย่างไปเท่าใด,34
1659,1909,2159,2409,2409,2409,Thai,ฟินน์ดูลูกอ๊อด 11 ตัวว่ายน้ำอยู่ในบึง ทันใดนั้นเขาก็เห็นลูกอ็อด 6 ตัวในกลุ่มออกมาจากที่ซ่อนใต้ใบบัว ต่อมาเขาเห็นลูกอ๊อด 2 ตัวในกลุ่มเข้าไปหลบอยู่ใต้ก้อนหิน ตอนนี้ฟินน์จะเห็นลูกอ๊อดในบึงกี่ตัว,15
1660,1910,2160,2410,2410,2410,Thai,น้ำในแท็งก์หนึ่งมีระดับความลึก 17 ฟุตในวันจันทร์ ต่อมาในวันอังคารมีน้ำเพิ่มขึ้น 7 ฟุต ในวันพุธน้ำมีความลึกเป็นสองในสามของปริมาณที่วัดได้ในวันอังคาร น้ำในแท็งก์มีความลึกเท่าใดในวันพุธ,16
1661,1911,2161,2411,2411,2411,Thai,วันนี้อนาคินและล็อกซินไปที่ชายหาด อนาคินจับปลาดาวได้ 10 ตัว ม้าน้ำได้ 6 ตัว และปลาการ์ตูนได้ 3 ตัว ส่วนล็อกซินจับปลาดาวได้น้อยกว่าอนาคิน 5 ตัว จับม้าน้ำได้น้อยกว่าอนาคิน 3 ตัว และจับปลาการ์ตูนได้มากกว่าอนาคิน 2 ตัว ทั้งสองคนจับปลาได้ทั้งหมดกี่ตัว,32
1662,1912,2162,2412,2412,2412,Thai,หากลูกแก้วมีราคาถุงละ $20 และราคาเพิ่มขึ้น 20% จากราคาเดิมทุกสองเดือน ลูกแก้วหนึ่งถุงจะมีราคาเท่าใดหลังจาก 36 เดือนผ่านไป,92
1663,1913,2163,2413,2413,2413,Thai,ในห้องมีของเล่นหลากหลายชนิด ได้แก่ รถสีแดง 5 คัน ฟิกเกอร์แบบจัดท่าทางได้ 3 ตัว และตุ๊กตาหนึ่งตัว ตุ๊กตาตัวนั้นมีราคาเท่ากับฟิกเกอร์แบบจัดท่าทางได้ 3 ตัว และรถสีแดงมีราคาคันละ $4 ของเล่นทั้งหมดมีมูลค่าเท่าใด หากฟิกเกอร์แบบจัดท่าทางได้มีราคาตัวละ $5,50
1664,1914,2164,2414,2414,2414,Thai,แจ็คกีพยายามตัดสินใจว่าเธอจะดำเนินการยื่นภาษีด้วยตัวเองหรือจ้างนักบัญชี หากเธอดำเนินการยื่นภาษีด้วยตัวเอง เธอก็จะทำงานฟรีแลนซ์ได้น้อยลง 3 ชั่วโมง ทำให้เธอสูญเสียรายได้ไปชั่วโมงละ $35 นักบัญชีคิดค่าบริการ $90 หากเธอจ้างนักบัญชีให้ดำเนินการยื่นภาษีให้ เธอจะมีเงินเท่าใด,15
1665,1915,2165,2415,2415,2415,Thai,"เอลวิราเลือกคอมพิวเตอร์เครื่องใหม่พร้อมทั้งอุปกรณ์เสริมมากมายเป็นของขวัญวันเกิดครบรอบ 30 ปี เธอมีงบอยู่ €1,500 ซึ่งทุกคนในครอบครัวของเธอรวบรวมกันมอบให้เธอ และเธอคิดว่าจะเหลือเงินอีกเล็กน้อยไว้ซื้อเสื้อผ้าได้ เธอไปที่ร้านจำหน่ายคอมพิวเตอร์และเลือกเครื่องที่มีราคา €1,090 ซึ่งมาพร้อมหน้าจอ แป้นพิมพ์ และเมาส์ นอกจากนี้ เธอยังซื้อสแกนเนอร์ราคา €157 เครื่องบันทึกข้อมูลในแผ่นซีดีมูลค่า €74 และเครื่องพิมพ์ราคา €102 เธอจะเหลือเงินสำหรับซื้อเสื้อผ้าเท่าใด",77
1666,1916,2166,2416,2416,2416,Thai,เพื่อนบ้านของแซนดราจะมอบไข่ให้เธอหนึ่งตะกร้าซึ่งภายในมีไข่อยู่ 9 ฟองทุกครั้งที่เธอช่วยดูแลลูกสาวให้ แซนดราต้องใช้ไข่ 3 ฟองเพื่อทำขนมฟลานแบบสเปน หากแซนดราได้รับมอบหมายให้ทำขนมฟลานแบบสเปน 15 ชิ้นสำหรับงานการกุศลของโรงเรียน แซนดราจะต้องช่วยดูแลลูกสาวให้เพื่อนบ้านกี่ครั้ง,5
1667,1917,2167,2417,2417,2417,Thai,เซธแก่เป็นสองเท่าของบรู๊ก ในอีก 2 ปีผลรวมอายุของพวกเขาจะเท่ากับ 28 ปี ตอนนี้เซธอายุเท่าไหร่,16
1668,1918,2168,2418,2418,2418,Thai,จิมมี่มีเงินมากกว่าสองเท่าของเงินที่เอเธลมีอยู่ $2 ถ้าเอเธลมีเงิน $8 จิมมี่มีเงินเท่าไหร่,18
1669,1919,2169,2419,2419,2419,Thai,พันโชเดิน 20 ไมล์ต่อวัน ยกเว้นวันหยุดสุดสัปดาห์ที่เขาจะเดิน 10 ไมล์ เขาเดินกี่ไมล์ในหนึ่งสัปดาห์,120
1670,1920,2170,2420,2420,2420,Thai,วงโยธวาทิตสั่งเครื่องแบบมาใหม่ โดยชุดยูนิฟอร์มแต่ละชุดมาพร้อมกับหมวกราคา $25 แจ็กเก็ตราคาสามเท่าของหมวก และกางเกงที่มีราคาเป็นค่าเฉลี่ยของหมวกและแจ็คเก็ต ยูนิฟอร์มแต่ละชุดมีราคารวมเท่าไหร่,150
1671,1921,2171,2421,2421,2421,Thai,เจคกำลังเดินในพิพิธภัณฑ์กีฏวิทยา เขาเห็นแมงมุม 80 ตัว แต่ละตัวมี 8 ขา แมลง 90 ตัว แต่ละตัวมี 6 ขา และสัตว์ไม่มีกระดูกสันหลังกลายพันธุ์หายาก 3 ตัว แต่ละตัวมี 10 ขา เจคเห็นขาทั้งหมดกี่ข้าง,1210
1672,1922,2172,2422,2422,2422,Thai,ที่คาบูสมีนกสี่ตัว Sally Two แก่กว่า Granny Red สามปี Granny Red อายุมากกว่า Sally Four สองเท่า หาก Sally Four อายุเท่ากับ Sally Thirtytwo และ Sally Thirtytwo อายุ 8 ปี นกทั้งสี่ตัวมีอายุรวมกันเท่าไหร่,51
1673,1923,2173,2423,2423,2423,Thai,เจสสิก้าพยายามหาว่าจะต้องจ่ายหนี้ทั้งหมดของเธอเป็นจำนวนเท่าไหร่ในแต่ละเดือน เงินกู้สำหรับนักเรียนของเธอมีขั้นต่ำที่ต้องชำระ $300/เดือน บัตรเครดิตของเธอมีขั้นต่ำที่ต้องชำระ $200/เดือน และค่าจำนองขั้นต่ำของเธอคือ $500/เดือน ถ้าเจสสิก้าต้องการจ่ายมากกว่าขั้นต่ำ 50% เธอต้องจ่ายเท่าไหร่ในหนึ่งปี,18000
1674,1924,2174,2424,2424,2424,Thai,บิลลี่กำลังปอกและหั่นมันฝรั่งเพื่อเตรียมทำสลัดมันฝรั่งสำหรับทำบาร์บีคิวในงานรวมญาติครอบครัวใหญ่ของเขา ซึ่งเป็นงานใหญ่ เขาจึงเตรียมมันฝรั่งไว้ 60 หัว มันฝรั่งมีขนาดใกล้เคียงกัน ดังนั้นจึงใช้เวลาพอๆ กันในการปอกและหั่นมันฝรั่งแต่ละหัว บิลลี่ใช้เวลาประมาณหนึ่งนาทีครึ่งในการปอกมันฝรั่ง แต่ใช้เวลาเพียง 5 วินาทีเท่านั้นในการหั่น บิลลี่จะใช้เวลานานแค่ไหนในการเตรียมมันฝรั่งให้เสร็จ,95
1675,1925,2175,2425,2425,2425,Thai,ฮวนและคาร์ลอส น้องชายของเขา กำลังขายน้ำมะนาวโดยมีต้นทุนแกลลอนละ $3 สำหรับมะนาว และ $2 สำหรับน้ำตาล พวกเขาขายแก้วละ $0.50 และขายได้ 20 แก้วต่อแกลลอน หากพวกเขาทำกำไรได้ $25 พวกเขาซื้อมะนาวมาเท่าไหร่,15
1676,1926,2176,2426,2426,2426,Thai,ในการแข่งขันที่มีชาวเอเชีย 240 คน เป็นชาวญี่ปุ่น 80 คน ที่เหลือเป็นชาวจีน ถ้าจำนวนเด็กผู้ชายในทีมชาวจีนมี 60 คน ในทีมชาวจีนมีเด็กผู้หญิงกี่คน,100
1677,1927,2177,2427,2427,2427,Thai,เซดใช้ 1/4 ของเงินเดือนของเขาจ่ายค่าเช่า 1/3 จ่ายค่าน้ำมันรถยนต์ และบริจาคครึ่งหนึ่งของจำนวนเงินที่เหลือให้กับองค์กรการกุศลที่เขาชื่นชอบ เขาให้เงินลูกสาว $200 สำหรับใช้จ่ายรายสัปดาห์ และให้ภรรยา $700 เพื่อเป็นงบสำหรับซื้อของชำและของใช้ในครัวเรือนอื่นๆ ถ้าเซดมีรายได้ $6000 ต่อเดือน เขาจะยังเหลือเงินเท่าไหร่หลังจากหักค่าใช้จ่ายและการบริจาคทั้งหมดนี้,350
1678,1928,2178,2428,2428,2428,Thai,รานีมีปูมากกว่าโมนิกสิบตัว โมนิกมีปูน้อยกว่าโบ 4 ตัว ถ้าโบมีปู 40 ตัว จงคำนวณจำนวนปูทั้งหมดที่ทั้งสามคนมีรวมกัน,122
1679,1929,2179,2429,2429,2429,Thai,ลอยด์ได้รับ $10 ต่อชั่วโมงจากการติวคณิตศาสตร์ เขาสอน 5 ชั่วโมงในสัปดาห์แรก และ 8 ชั่วโมงในสัปดาห์ที่สอง เขาได้เงินทั้งหมดเท่าไหร่ในสองสัปดาห์แรก,130
1680,1930,2180,2430,2430,2430,Thai,ผู้สมัครสองคนลงสมัครชิงตำแหน่งตัวแทนชั้นเรียนที่โรงเรียนในซาราย หากผู้ชนะได้รับ 3/4 ของคะแนนโหวต และนักเรียนในชั้นเรียนที่โหวตมีจำนวนทั้งหมด 80 คน จงคำนวณคะแนนโหวตที่ผู้แพ้ได้รับ,20
